contestId,index,name,tags,rating,solvedCount,vector
989,D,A Shade of Moonlight,binary search geometry math sortings two pointers,2500.0,491,binary search geometry math sortings two pointers 2500.0
989,C,A Mist of Florescence,constructive algorithms graphs,1800.0,3454,constructive algorithms graphs 1800.0
989,B,A Tide of Riverscape,constructive algorithms strings,1200.0,6740,constructive algorithms strings 1200.0
989,A,A Blend of Springtime,implementation strings,900.0,9613,implementation strings 900.0
988,F,Rain and Umbrellas,dp,2100.0,1919,dp 2100.0
988,E,Divisibility by 25,brute force greedy,2100.0,3304,brute force greedy 2100.0
988,D,Points and Powers of Two,brute force math,1800.0,6164,brute force math 1800.0
988,C,Equal Sums,implementation sortings,1400.0,9014,implementation sortings 1400.0
988,B,Substrings Sort,sortings strings,1100.0,16072,sortings strings 1100.0
988,A,Diverse Team,brute force implementation,800.0,21034,brute force implementation 800.0
987,C,Three displays,brute force dp implementation,1400.0,11990,brute force dp implementation 1400.0
987,B,High School: Become Human,math,1100.0,10825,math 1100.0
987,A,Infinity Gauntlet,implementation,800.0,14806,implementation 800.0
986,F,Oppa Funcan Style Remastered,graphs math number theory shortest paths,3300.0,347,graphs math number theory shortest paths 3300.0
986,E,Prince's Problem,brute force data structures math number theory trees,2800.0,595,brute force data structures math number theory trees 2800.0
986,D,Perfect Encoding,fft math,3100.0,295,fft math 3100.0
986,C,AND Graph,bitmasks dfs and similar dsu graphs,2500.0,1980,bitmasks dfs and similar dsu graphs 2500.0
986,B,Petr and Permutations,combinatorics math,1800.0,4286,combinatorics math 1800.0
986,A,Fair,graphs greedy number theory shortest paths,1600.0,5980,graphs greedy number theory shortest paths 1600.0
985,G,Team Players,combinatorics,2700.0,332,combinatorics 2700.0
985,F,Isomorphic Strings,hashing strings,2300.0,1518,hashing strings 2300.0
985,E,Pencils and Boxes,binary search data structures dp greedy two pointers,2100.0,2933,binary search data structures dp greedy two pointers 2100.0
985,D,Sand Fortress,binary search constructive algorithms math,2100.0,2082,binary search constructive algorithms math 2100.0
985,C,Liebig's Barrels,greedy,1500.0,5378,greedy 1500.0
985,B,Switches and Lamps,implementation,1200.0,7087,implementation 1200.0
985,A,Chess Placing,implementation,1100.0,7906,implementation 1100.0
984,B,Minesweeper,implementation,1100.0,7016,implementation 1100.0
984,A,Game,sortings,800.0,17303,sortings 800.0
983,E,NN country,binary search data structures trees,2800.0,724,binary search data structures trees 2800.0
983,D,Arkady and Rectangles,data structures,3300.0,259,data structures 3300.0
983,C,Elevator,dp graphs shortest paths,2400.0,770,dp graphs shortest paths 2400.0
983,B,XOR-pyramid,dp,1800.0,4806,dp 1800.0
983,A,Finite or not?,implementation math,1700.0,4332,implementation math 1700.0
982,F,The Meeting Place Cannot Be Changed,dfs and similar graphs,2700.0,167,dfs and similar graphs 2700.0
982,E,Billiard,geometry number theory,2600.0,612,geometry number theory 2600.0
982,D,Shark,brute force data structures dsu trees,1900.0,2124,brute force data structures dsu trees 1900.0
982,C,Cut 'em all!,dfs and similar dp graphs greedy trees,1500.0,9708,dfs and similar dp graphs greedy trees 1500.0
982,B,Bus of Characters,data structures greedy implementation,1300.0,7716,data structures greedy implementation 1300.0
982,A,Row,brute force constructive algorithms,1200.0,8585,brute force constructive algorithms 1200.0
981,H,K Paths,combinatorics data structures dp fft math,3100.0,220,combinatorics data structures dp fft math 3100.0
981,G,Magic multisets,data structures,2500.0,583,data structures 2500.0
981,F,Round Marriage,binary search graph matchings greedy,2500.0,583,binary search graph matchings greedy 2500.0
981,E,Addition on Segments,bitmasks data structures divide and conquer dp,2200.0,1778,bitmasks data structures divide and conquer dp 2200.0
981,D,Bookshelves,bitmasks dp greedy,1900.0,2932,bitmasks dp greedy 1900.0
981,C,Useful Decomposition,implementation trees,1400.0,4707,implementation trees 1400.0
981,B,Businessmen Problems,sortings,1000.0,6371,sortings 1000.0
981,A,Antipalindrome,brute force implementation strings,900.0,8589,brute force implementation strings 900.0
980,F,Cactus to Tree,dp graphs trees,2900.0,157,dp graphs trees 2900.0
980,E,The Number Games,data structures greedy trees,2200.0,1644,data structures greedy trees 2200.0
980,D,Perfect Groups,dp math number theory,2100.0,2112,dp math number theory 2100.0
980,C,Posterized,games greedy,1700.0,3639,games greedy 1700.0
980,B,Marlin,constructive algorithms,1600.0,4495,constructive algorithms 1600.0
980,A,Links and Pearls,implementation math,900.0,10004,implementation math 900.0
979,E,Kuro and Topological Parity,dp,2400.0,522,dp 2400.0
979,D,Kuro and GCD and XOR and SUM,binary search bitmasks brute force data structures dp dsu greedy math number theory strings trees,2200.0,1461,binary search bitmasks brute force data structures dp dsu greedy math number theory strings trees 2200.0
979,C,Kuro and Walking Route,dfs and similar trees,1600.0,5580,dfs and similar trees 1600.0
979,B,Treasure Hunt,greedy,1800.0,4211,greedy 1800.0
979,A,"Pizza, Pizza, Pizza!!!",math,1000.0,12586,math 1000.0
978,G,Petya's Exams,greedy implementation sortings,1700.0,3729,greedy implementation sortings 1700.0
978,F,Mentors,binary search data structures implementation,1500.0,7231,binary search data structures implementation 1500.0
978,E,Bus Video System,combinatorics math,1400.0,8418,combinatorics math 1400.0
978,D,Almost Arithmetic Progression,brute force implementation math,1500.0,7487,brute force implementation math 1500.0
978,C,Letters,binary search implementation two pointers,1000.0,21140,binary search implementation two pointers 1000.0
978,B,File Name,greedy strings,800.0,30283,greedy strings 800.0
978,A,Remove Duplicates,implementation,800.0,22351,implementation 800.0
977,F,Consecutive Subsequence,dp,1700.0,14052,dp 1700.0
977,E,Cyclic Components,dfs and similar dsu graphs,1500.0,16045,dfs and similar dsu graphs 1500.0
977,D,"Divide by three, multiply by two",dfs and similar math sortings,1400.0,15557,dfs and similar math sortings 1400.0
977,C,Less or Equal,sortings,1200.0,26132,sortings 1200.0
977,B,Two-gram,implementation strings,900.0,30567,implementation strings 900.0
977,A,Wrong Subtraction,implementation,800.0,126078,implementation 800.0
976,F,Minimal k-covering,flows graphs,2500.0,508,flows graphs 2500.0
976,E,Well played!,greedy sortings,2100.0,2067,greedy sortings 2100.0
976,D,Degree Set,constructive algorithms graphs implementation,2500.0,628,constructive algorithms graphs implementation 2500.0
976,C,Nested Segments,greedy implementation sortings,1500.0,5847,greedy implementation sortings 1500.0
976,B,Lara Croft and the New Game,implementation math,1300.0,5529,implementation math 1300.0
976,A,Minimum Binary Number,implementation,800.0,10022,implementation 800.0
975,E,Hag's Khashba,geometry,2600.0,289,geometry 2600.0
975,D,Ghosts,geometry math,2000.0,1805,geometry math 2000.0
975,C,Valhalla Siege,binary search,1400.0,8853,binary search 1400.0
975,B,Mancala,brute force implementation,1100.0,6497,brute force implementation 1100.0
975,A,Aramic script,implementation strings,900.0,8366,implementation strings 900.0
967,B,Watering System,math sortings,1000.0,6067,math sortings 1000.0
967,A,Mind the Gap,implementation,1100.0,4172,implementation 1100.0
965,E,Short Code,data structures dp greedy strings trees,2200.0,1118,data structures dp greedy strings trees 2200.0
965,D,Single-use Stones,binary search flows greedy two pointers,1900.0,2752,binary search flows greedy two pointers 1900.0
965,C,Greedy Arkady,math,2000.0,2008,math 2000.0
965,B,Battleship,implementation,1300.0,4327,implementation 1300.0
965,A,Paper Airplanes,math,800.0,8838,math 800.0
964,B,Messages,math,1300.0,4169,math 1300.0
964,A,Splits,math,800.0,8739,math 800.0
963,E,Circles of Waiting,math,3100.0,391,math 3100.0
963,D,Frequency of String,hashing string suffix structures strings,2500.0,1503,hashing string suffix structures strings 2500.0
963,C,Cutting Rectangle,brute force math number theory,2600.0,512,brute force math number theory 2600.0
963,B,Destruction of a Tree,constructive algorithms dfs and similar dp greedy trees,2000.0,2484,constructive algorithms dfs and similar dp greedy trees 2000.0
963,A,Alternating Sum,math number theory,1800.0,3059,math number theory 1800.0
962,G,Visible Black Areas,data structures dsu geometry trees,2800.0,102,data structures dsu geometry trees 2800.0
962,F,Simple Cycles Edges,dfs and similar graphs trees,2400.0,999,dfs and similar graphs trees 2400.0
962,E,"Byteland, Berland and Disputed Cities",constructive algorithms greedy,2200.0,992,constructive algorithms greedy 2200.0
962,D,Merge Equals,data structures implementation,1600.0,6242,data structures implementation 1600.0
962,C,Make a Square,brute force implementation math,1400.0,7279,brute force implementation math 1400.0
962,B,Students in Railway Carriage,constructive algorithms greedy implementation,1300.0,7202,constructive algorithms greedy implementation 1300.0
962,A,Equator,implementation,1300.0,12057,implementation 1300.0
961,G,Partitions,combinatorics math number theory,2700.0,1129,combinatorics math number theory 2700.0
961,F,k-substrings,binary search hashing string suffix structures,2700.0,522,binary search hashing string suffix structures 2700.0
961,E,Tufurama,data structures,1900.0,3193,data structures 1900.0
961,D,Pair Of Lines,geometry,2000.0,3790,geometry 2000.0
961,C,Chessboard,bitmasks brute force implementation,1400.0,5052,bitmasks brute force implementation 1400.0
961,B,Lecture Sleep,data structures dp implementation two pointers,1200.0,16325,data structures dp implementation two pointers 1200.0
961,A,Tetris,implementation,900.0,9538,implementation 900.0
960,H,Santa's Gift,data structures trees,3100.0,198,data structures trees 3100.0
960,G,Bandit Blues,combinatorics dp fft math,2900.0,900,combinatorics dp fft math 2900.0
960,F,Pathwalks,data structures dp graphs,2100.0,2382,data structures dp graphs 2100.0
960,E,Alternating Tree,combinatorics dfs and similar divide and conquer dp probabilities trees,2300.0,1546,combinatorics dfs and similar divide and conquer dp probabilities trees 2300.0
960,D,Full Binary Tree Queries,brute force implementation trees,2100.0,1611,brute force implementation trees 2100.0
960,C,Subsequence Counting,bitmasks constructive algorithms greedy implementation,1700.0,3663,bitmasks constructive algorithms greedy implementation 1700.0
960,B,Minimize the error,data structures greedy sortings,1500.0,6695,data structures greedy sortings 1500.0
960,A,Check the string,implementation,1200.0,7629,implementation 1200.0
959,F,Mahmoud and Ehab and yet another xor task,bitmasks dp math matrices,2400.0,1574,bitmasks dp math matrices 2400.0
959,E,Mahmoud and Ehab and the xor-MST,bitmasks dp graphs implementation math,1900.0,3114,bitmasks dp graphs implementation math 1900.0
959,D,Mahmoud and Ehab and another array construction task,constructive algorithms greedy math number theory,1900.0,2910,constructive algorithms greedy math number theory 1900.0
959,C,Mahmoud and Ehab and the wrong algorithm,constructive algorithms trees,1500.0,5450,constructive algorithms trees 1500.0
959,B,Mahmoud and Ehab and the message,dsu greedy implementation,1200.0,8400,dsu greedy implementation 1200.0
959,A,Mahmoud and Ehab and the even-odd game,games math,800.0,36947,games math 800.0
958,F3,Lightsabers (hard),fft,2600.0,555,fft 2600.0
958,F2,Lightsabers (medium),binary search two pointers,1800.0,1109,binary search two pointers 1800.0
958,F1,Lightsabers (easy),implementation,1500.0,1503,implementation 1500.0
958,E3,Guard Duty (hard),geometry,2700.0,166,geometry 2700.0
958,E2,Guard Duty (medium),binary search dp greedy sortings,2200.0,680,binary search dp greedy sortings 2200.0
958,E1,Guard Duty (easy),brute force geometry greedy math,1600.0,1356,brute force geometry greedy math 1600.0
958,D2,Hyperspace Jump (hard),,2700.0,74, 2700.0
958,D1,Hyperspace Jump (easy),expression parsing math,1400.0,1914,expression parsing math 1400.0
958,C3,Encryption (hard),data structures dp,2500.0,409,data structures dp 2500.0
958,C2,Encryption (medium),dp,2000.0,1041,dp 2000.0
958,C1,Encryption (easy),brute force,1200.0,2585,brute force 1200.0
958,B2,Maximum Control (medium),data structures dfs and similar graphs greedy trees,2200.0,554,data structures dfs and similar graphs greedy trees 2200.0
958,B1,Maximum Control (easy),implementation,1000.0,3068,implementation 1000.0
958,A3,Death Stars (hard),,3100.0,39, 3100.0
958,A2,Death Stars (medium),hashing strings,2000.0,816,hashing strings 2000.0
958,A1,Death Stars (easy),implementation,1400.0,1575,implementation 1400.0
957,A,Tritonic Iridescence,implementation,1300.0,5313,implementation 1300.0
955,F,Heaps,dp trees,2600.0,265,dp trees 2600.0
955,E,Icicles,,2900.0,72, 2900.0
955,D,Scissors,brute force strings,2600.0,392,brute force strings 2600.0
955,C,Sad powers,binary search math number theory,2100.0,2317,binary search math number theory 2100.0
955,B,Not simply beatiful strings,implementation,1400.0,4516,implementation 1400.0
955,A,Feed the cat,greedy math,1100.0,6253,greedy math 1100.0
954,I,Yet Another String Matching Problem,fft math,2200.0,860,fft math 2200.0
954,H,Path Counting,combinatorics dp,2500.0,506,combinatorics dp 2500.0
954,G,Castle Defense,binary search data structures greedy two pointers,2000.0,1758,binary search data structures greedy two pointers 2000.0
954,F,Runner's Problem,dp matrices sortings,2100.0,889,dp matrices sortings 2100.0
954,E,Water Taps,binary search greedy sortings,2000.0,1694,binary search greedy sortings 2000.0
954,D,Fight Against Traffic,dfs and similar graphs shortest paths,1600.0,5691,dfs and similar graphs shortest paths 1600.0
954,C,Matrix Walk,implementation,1700.0,3552,implementation 1700.0
954,B,String Typing,implementation strings,1400.0,6744,implementation strings 1400.0
954,A,Diagonal Walking,implementation,800.0,10011,implementation 800.0
952,G,Puzzling Language,constructive algorithms,2200.0,197,constructive algorithms 2200.0
952,F,2 + 2 != 4,,2400.0,328, 2400.0
952,E,Cheese Board,,2000.0,587, 2000.0
952,D,I'm Feeling Lucky!,probabilities,1800.0,2248,probabilities 1800.0
952,C,Ravioli Sort,implementation,1600.0,2740,implementation 1600.0
